internalTaxonId,scientificName,name,language,main
7709,Emydoidea blandingii,Blanding's Turtle,English,true
18201,Procambarus horsti,Big Blue Spring Cave Crayfish,English,false
41540,Aotus nancymaae,Ma's Night Monkey,English,false
41540,Aotus nancymaae,Peruvian Red-necked Owl Monkey,English,false
41540,Aotus nancymaae,Macaco-da-noite,Portuguese,false
41540,Aotus nancymaae,Mono Nocturno,Spanish; Castilian,false
41540,Aotus nancymaae,Musmuki,Spanish; Castilian,false
41540,Aotus nancymaae,Nancy Ma’s Night Monkey,English,true
9198,Glacicavicola bathyscioides,Blind Cave Beetle,English,false
191108,Anguilla rostrata,American Eel,English,true
712,Ailuropoda melanoleuca,Bambusbär,German,false
712,Ailuropoda melanoleuca,Da xióngmāo,Chinese,false
712,Ailuropoda melanoleuca,Großer Panda,German,false
712,Ailuropoda melanoleuca,Panda géant,French,false
712,Ailuropoda melanoleuca,Panda Gigante,Spanish; Castilian,false
712,Ailuropoda melanoleuca,Riesenpanda,German,false
712,Ailuropoda melanoleuca,Giant Panda,English,true
122055033,Acanthogobius insularis,Minamiashishirohaze,Japanese,false
122055033,Acanthogobius insularis,ミナミアシシロハゼ,Japanese,true
122055098,Biwia yodoensis,Yodozezera,Japanese,false
122055098,Biwia yodoensis,ヨドゼゼラ,Japanese,true
122055117,Cobitis kaibarai,アリアケスジシマドジョウ,Japanese,false
122055117,Cobitis kaibarai,Ariakesujishimadojo,Japanese,false
122055117,Cobitis kaibarai,Ariake Stripe Spined Loach,English,true
122055145,Cobitis magnostriata,Large Stripe Spine Loach,English,false
122055145,Cobitis magnostriata,Ogatasujishimadojo,Japanese,false
122055145,Cobitis magnostriata,オオガタスジシマドジョウ,Japanese,true
122055172,Cobitis sakahoko,オオヨドシマドジョウ,Japanese,false
122055172,Cobitis sakahoko,Oyodoshimadojo,Japanese,false
122055172,Cobitis sakahoko,Oyodo Spined Loach,English,true
122055219,Cobitis takenoi,タンゴスジシマドジョウ,Japanese,false
122055219,Cobitis takenoi,Tangosujishimadojo,Japanese,false
122055219,Cobitis takenoi,Tango Stripe Spined Loach,English,true
122055564,Pseudorasbora pugnax,ウシモツゴ,Japanese,false
122055564,Pseudorasbora pugnax,Ushimotsugo,Japanese,false
122055564,Pseudorasbora pugnax,Ushimotsugo Minnow,English,true
122055606,Rhinogobius biwaensis,Biwayoshinobori,Japanese,false
122055606,Rhinogobius biwaensis,ビワヨシノボリ,Japanese,true
122055630,Rhinogobius ogasawaraensis,Ogasawarayoshinobori,Japanese,false
122055630,Rhinogobius ogasawaraensis,オガサワラヨシノボリ,Japanese,true
122055686,Sillago parvisquamis,アオギス,Japanese,false
122055686,Sillago parvisquamis,Aogisu,Japanese,false
122055686,Sillago parvisquamis,Small-scale Sillago,English,true
122055851,Tribolodon nakamurai,ウケクチウグイ,Japanese,false
122055851,Tribolodon nakamurai,Ukekuchiugui,Japanese,false
122055851,Tribolodon nakamurai,Long Lowerjaw Dace,English,true
44191,Ctenosaura oedirhina,De Queiroz's Spiny-tailed Iguana,English,false
44191,Ctenosaura oedirhina,Wishywilly,English,false
44191,Ctenosaura oedirhina,Garrobo,Spanish; Castilian,false
44191,Ctenosaura oedirhina,Roatán Spiny-tailed Iguana,English,true
12873,Matrona japonica,Ryukyu-haguro-tombo,Japanese,true
2875,Ischnura ezoin,Ogasawara-itotombo,Japanese,true
122530997,Papilio godeffroyi,Pepe'ae,Samoan,false
122530997,Papilio godeffroyi,Samoan swallowtail,English,true
122914337,Oarisma powesheik,Powesheik Skipperling,English,true
22736432,Chasiempis sclateri,Kaua`i `Elepaio,English,false
22736432,Chasiempis sclateri,Kauai Elepaio,English,true
10800,Iguana delicatissima,West Indian Iguana,English,false
10800,Iguana delicatissima,Antilliaanse leguaan,Dutch; Flemish,false
10800,Iguana delicatissima,Iguane des Petites Antilles,French,false
10800,Iguana delicatissima,Léza,"Creoles and pidgins, French-based (Other)",false
10800,Iguana delicatissima,Lesser Antillean Iguana,English,true
9968,Hesperia dacotae,Hespérie du Dakota,French,false
9968,Hesperia dacotae,Dakota Skipper,English,true
29454,Phasmasaurus maruia,Scinque du maquis Maruia,French,false
29454,Phasmasaurus maruia,Maruia Maquis Skink,English,true
22680482,Mergus octosetaceus,Brazilian Merganser,English,true
54468,Ansonia guibei,Mesilau Stream Toad,English,true
58370,Meristogenys jerboa,Gunther's Borneo Frog,English,true
58818,Philautus aurantium,Golden-legged Bush Frog,English,false
58818,Philautus aurantium,Mendolong Bubble-nest Frog,English,true
58891,Philautus refugii,Lanjak Bush Frog,English,true
176181,Mniarogekko chahoua,Mossy Prehensile-tailed Gecko,English,false
176181,Mniarogekko chahoua,Short-snouted Giant Gecko,English,false
176181,Mniarogekko chahoua,Gecko géant à nez court ,French,false
176181,Mniarogekko chahoua,Bavay's Giant Gecko,English,true
176173,Correlophus ciliatus,Eyelash Gecko,English,false
176173,Correlophus ciliatus,Crested Gecko,English,true
123716589,Dysdera aneris,Aranha-tenaz-das-Selvagens,Portuguese,true
176213,Correlophus sarasinorum,Sarasin's Giant Gecko,English,true
203561,Rodriguesophis scriptorcibatus,Muçurana-nariguda do São Francisco,Portuguese,true
47102699,Capitellum parvicruzae,Lesser Saint Croix Skink,English,true
49217962,Pseudotolithus senegallus,Whiting,English,false
49217962,Pseudotolithus senegallus,Capitaine,French,false
49217962,Pseudotolithus senegallus,Corvina Reina,Spanish; Castilian,false
49217962,Pseudotolithus senegallus,Merlusa,Spanish; Castilian,false
49217962,Pseudotolithus senegallus,Otolithe,French,false
49217962,Pseudotolithus senegallus,Otolithe Gabo,French,false
49217962,Pseudotolithus senegallus,Rainha-de-lei,Portuguese,false
49217962,Pseudotolithus senegallus,Law Croaker,English,true
22685428,Loriculus flosculus,Wallace's Hanging Parrot,English,false
22685428,Loriculus flosculus,Wallace's Hanging-Parrot,English,false
22685428,Loriculus flosculus,Lorículo de Flores,Spanish; Castilian,false
22685428,Loriculus flosculus,Flores Hanging-parrot,English,true
69626424,Planorbella columbiensis,Caribou Rams-horn,English,false
69626424,Planorbella columbiensis,Caribou Ramshorn,English,true
22686853,Apus acuticauda,Dark-rumped Swift,English,true
15419,Orcaella brevirostris,Delfín Del Irrawaddy,Spanish; Castilian,false
15419,Orcaella brevirostris,Iraboti,Bengali,false
15419,Orcaella brevirostris,Labai,Burmese,false
15419,Orcaella brevirostris,Lampasut,Philippine (Other),false
15419,Orcaella brevirostris,Lumba lumba,Malay,false
15419,Orcaella brevirostris,Orcelle,French,false
15419,Orcaella brevirostris,Pa kha,Lao,false
15419,Orcaella brevirostris,Pesut,Indonesian,false
15419,Orcaella brevirostris,Pla loma hooa baht,Thai,false
15419,Orcaella brevirostris,Irrawaddy Dolphin,English,true
17978,Pontoporia blainvillei,La Plata River Dolphin,English,false
17978,Pontoporia blainvillei,Dauphin de La Plata,French,false
17978,Pontoporia blainvillei,Delfín de La Plata,Spanish; Castilian,false
17978,Pontoporia blainvillei,Tonina,Spanish; Castilian,false
17978,Pontoporia blainvillei,Toninha,Portuguese,false
17978,Pontoporia blainvillei,Franciscana,Spanish; Castilian,true
20425,Sousa teuszii,Atlantic Hump-backed Dolphin,English,false
20425,Sousa teuszii,Atlantic Humpbacked Dolphin,English,false
20425,Sousa teuszii,Cameroon Dolphin,English,false
20425,Sousa teuszii,Cameroon River Dolphin,English,false
20425,Sousa teuszii,Teusz's Dolphin,English,false
20425,Sousa teuszii,Bufeo Africano,Spanish; Castilian,false
20425,Sousa teuszii,Dauphin a bosse de l'Atlantique,French,false
20425,Sousa teuszii,Dauphin À Bosse De L'Atlantique,French,false
20425,Sousa teuszii,Dauphin Du Cameroun,French,false
20425,Sousa teuszii,Delfín Blanco Africano,Spanish; Castilian,false
20425,Sousa teuszii,Delfín Jorobado Del Atlántico,Spanish; Castilian,false
20425,Sousa teuszii,Furian,Susu,false
20425,Sousa teuszii,Golfinho-corcundo-do-Atlantico,Portuguese,false
20425,Sousa teuszii,Kameroendolfijn,Dutch; Flemish,false
20425,Sousa teuszii,Kamerun Delphin,German,false
20425,Sousa teuszii,Kamerun-Flussdelphin,German,false
20425,Sousa teuszii,Kposso,Ewe,false
20425,Sousa teuszii,pueyegue ,Susu,false
20425,Sousa teuszii,West-Afrikaanse kustdolfijn,Dutch; Flemish,false
20425,Sousa teuszii,Atlantic Humpback Dolphin,English,true
22066,Tremarctos ornatus,Andean Bear,English,false
22066,Tremarctos ornatus,Oso de Anteojos,Spanish; Castilian,false
22066,Tremarctos ornatus,Oso Frontino,Spanish; Castilian,false
22066,Tremarctos ornatus,Oso Real,Spanish; Castilian,false
22066,Tremarctos ornatus,Ours à lunettes,French,false
22066,Tremarctos ornatus,Ours Andin,French,false
22066,Tremarctos ornatus,Spectacled Bear,English,true
41772,Sus barbatus,Western Bearded Pig,English,false
41772,Sus barbatus,Babi jenggot,Indonesian,false
41772,Sus barbatus,Sanglier À Barbe,French,false
41772,Sus barbatus,Bearded Pig,English,true
136315,Orcaella heinsohni,Australian Snubfin Dolphin,English,true
48268560,Cryptotis meridensis,Merida Small-eared Shrew,English,true
82031425,Sousa chinensis,Chinese White Dolphin,English,false
82031425,Sousa chinensis,Dauphin a bosse de I'Indo-Pacifique,French,false
82031425,Sousa chinensis,Delfin jorobado del Indo-Pacifico,Spanish; Castilian,false
82031425,Sousa chinensis,Jung wat bat hoi tun,Chinese,false
82031425,Sousa chinensis,Lumba balaq,Malay,false
82031425,Sousa chinensis,Lumba lumba putih Cina,Indonesian,false
82031425,Sousa chinensis,Parampaun laut,Malay,false
82031425,Sousa chinensis,Zhonghua bai haitun,Chinese,false
82031425,Sousa chinensis,Indo-Pacific Humpback Dolphin ,English,true
112515709,Crocidura usambarae,Usambara Shrew,English,false
112515709,Crocidura usambarae,Usambara Shrew,English,true
121097935,Pongo abelii,Orang-outan de Sumatra,French,false
121097935,Pongo abelii,Orangután de Sumatra,Spanish; Castilian,false
121097935,Pongo abelii,Sumatra-Orang-Utan,German,false
121097935,Pongo abelii,Sumatran Orangutan,English,true
9760,Helarctos malayanus,Malayan Sun Bear,English,false
9760,Helarctos malayanus,Oso de Sol,Spanish; Castilian,false
9760,Helarctos malayanus,Oso Malayo,Spanish; Castilian,false
9760,Helarctos malayanus,Ours des cocotiers,French,false
9760,Helarctos malayanus,Ours Malais,French,false
9760,Helarctos malayanus,Sun Bear,English,true
17975,Pongo pygmaeus,Orang-outan de Bornéo,French,false
17975,Pongo pygmaeus,Orang-után,Spanish; Castilian,false
17975,Pongo pygmaeus,Bornean Orangutan,English,true
123814489,Chelodina mccordi,McCord's Snake-necked Turtle,English,false
123814489,Chelodina mccordi,Timor-Leste Snake-necked Turtle,English,false
123814489,Chelodina mccordi,Kura-kura Rote,Indonesian,false
123814489,Chelodina mccordi,Lenuk Kakorok Naruk,Tetum,false
123814489,Chelodina mccordi,Roti Snake-necked Turtle,English,true
22696623,Podiceps taczanowskii,Junín Grebe,English,false
22696623,Podiceps taczanowskii,Puna Grebe,English,false
22696623,Podiceps taczanowskii,Junin Grebe,English,true
41848,Rhina ancylostoma,Mud Skate,English,false
41848,Rhina ancylostoma,Shark Ray,English,false
41848,Rhina ancylostoma,Bowmouth Guitarfish,English,true
41854,Rhynchobatus laevis,Smoothnose Wedgefish,English,true
60170,Glaucostegus obtusus,Widenose Guitarfish,English,true
60175,Glaucostegus thouin,Clubnose Guitarfish,English,true
60180,Rhynchobatus luebberti,Spikenose Wedgefish,English,false
60180,Rhynchobatus luebberti,Poisson-paille Africain,French,false
60180,Rhynchobatus luebberti,African Wedgefish,English,true
60182,Rhynchobatus springeri,Broadnose Wedgefish,English,true
161408,Glaucostegus halavi,Halavi Guitarfish,English,true
11130,Lachnolaimus maximus,Boquinete,Spanish; Castilian,false
11130,Lachnolaimus maximus,Doncella de Pluma,Spanish; Castilian,false
11130,Lachnolaimus maximus,Jaqueton Blanco,Spanish; Castilian,false
11130,Lachnolaimus maximus,Labre Capitaine,French,false
11130,Lachnolaimus maximus,Pargo Gallo,Spanish; Castilian,false
11130,Lachnolaimus maximus,Hogfish,English,true
22696628,Podiceps gallardoi,Hooded Grebe,English,true
22690804,Columbina cyanopis,Blue-eyed Ground Dove,English,false
22690804,Columbina cyanopis,Blue-eyed Ground-Dove,English,false
22690804,Columbina cyanopis,Blue-eyed Ground-dove,English,true
22690819,Claravis geoffroyi,Purple-barred Ground-dove,English,false
22690819,Claravis geoffroyi,Purple-winged Ground Dove,English,false
22690819,Claravis geoffroyi,Purple-winged Ground-Dove,English,false
22690819,Claravis geoffroyi,Purple-winged Ground-dove,English,true
125164376,Ansonia smeagol,Precious Stream-Toad,English,true
125181144,Pristimantis bounides,Rana Cutín de Montaña,Spanish; Castilian,false
125181144,Pristimantis bounides,Hill Dweller Rubber Frog,English,true
125189785,Phrynopus inti,Rana Andina Inti,Spanish; Castilian,false
125189785,Phrynopus inti,Inti Andes Frog,English,true
59559,Hypogeophis brevis,Mahe Caecilian,English,true
44181,Ctenosaura bakeri,Baker's Spiny-tail Iguana,English,false
44181,Ctenosaura bakeri,Swamper,English,false
44181,Ctenosaura bakeri,Wishiwilly,English,false
44181,Ctenosaura bakeri,Garrobo,Spanish; Castilian,false
44181,Ctenosaura bakeri,Utila-leguan,German,false
44181,Ctenosaura bakeri,Utila Spiny-tailed Iguana,English,true
22695121,Haliaeetus vociferoides,Madagascar Fish Eagle,English,false
22695121,Haliaeetus vociferoides,Madagascar Fish-Eagle,English,false
22695121,Haliaeetus vociferoides,Pigargo de Madagascar,Spanish; Castilian,false
22695121,Haliaeetus vociferoides,Pigargo Malgache,Spanish; Castilian,false
22695121,Haliaeetus vociferoides,Pygargue de Madagascar,French,false
22695121,Haliaeetus vociferoides,Pygargue malgache,French,false
22695121,Haliaeetus vociferoides,Madagascar Fish-eagle,English,true
22684225,Centropus steerii,Steere's Coucal,English,false
22684225,Centropus steerii,Black-hooded Coucal,English,true
22687863,Sephanoides fernandensis,Juan Fernández Firecrown,English,false
22687863,Sephanoides fernandensis,Colibrí de Juan Fernández,Spanish; Castilian,false
22687863,Sephanoides fernandensis,Juan Fernandez Firecrown,English,true
61915272,Otus feae,Annobon Scops-owl,English,true
22692737,Cyanolimnas cerverai,Zapata Rail,English,true
22702156,Aphrastura masafucrae,Mas Afuera Rayadito,English,false
22702156,Aphrastura masafucrae,Más Afuera Rayadito,English,false
22702156,Aphrastura masafucrae,Másafuera Rayadito,Spanish; Castilian,false
22702156,Aphrastura masafucrae,Masafuera Rayadito,English,true
22732096,Nisaetus floris,Flores Hawk-Eagle,English,false
22732096,Nisaetus floris,Flores Hawk-eagle,English,true
22711458,Thryophilus nicefori,Niceforo's Wren,English,true
22684986,Prioniturus verticalis,Blue-winged Racket-tail,English,false
22684986,Prioniturus verticalis,Lorito-momoto de las Sulu,Spanish; Castilian,false
22684986,Prioniturus verticalis,Sulu Racquet-tail,English,true
22690985,Gallicolumba platenae,Mindoro Bleeding-heart,English,true
22681425,Campephilus principalis,Ivory-billed Woodpecker,English,true
103780118,Acrocephalus hiwae,Saipan Reed-warbler,English,true
22734628,Liocichla bugunorum,Bugun Liocichla,English,true
22681531,Dendrocopos noguchii,Noguchi's Woodpecker,English,false
22681531,Dendrocopos noguchii,Pryer's Woodpecker,English,false
22681531,Dendrocopos noguchii,Okinawa Woodpecker,English,true
22714826,Acrocephalus rimitarae,Rimatara Reed-Warbler,English,false
22714826,Acrocephalus rimitarae,Rimatara Reed-warbler,English,true
22682517,Rhabdotorrhinus waldeni,Walden's Hornbill,English,false
22682517,Rhabdotorrhinus waldeni,Writhed-billed Hornbill,English,false
22682517,Rhabdotorrhinus waldeni,Rufous-headed Hornbill,English,true
22705953,Corvus unicolor,Banggai Crow,English,true
22735588,Acrocephalus longirostris,Mo'orea Reed-warbler,English,false
22735588,Acrocephalus longirostris,Mo'orea Reed Warbler,English,false
22735588,Acrocephalus longirostris,Moorea Reed-warbler,English,true
125554212,Cyrtodactylus gialaiensis,Gialai Bent-toed Gecko,English,true
22680344,Rhodonessa caryophyllacea,Pato Cabecirrosa,Spanish; Castilian,false
22680344,Rhodonessa caryophyllacea,Pink-headed Duck,English,true
22726971,Alcedo euryzona,Blue-banded Kingfisher,English,false
22726971,Alcedo euryzona,Javan Blue-banded Kingfisher,English,true
22714005,Zosterops chloronothos,Oiseau-lunettes de l'Ile Maurice,French,false
22714005,Zosterops chloronothos,Mauritius Olive White-eye,English,true
103823616,Hemignathus hanapepe,Kauai Nukupuu,English,true
22688244,Eulidia yarrellii,Colibrí de Arica,Spanish; Castilian,false
22688244,Eulidia yarrellii,Chilean Woodstar,English,true
45470702,Psophia obscura,Black-winged Trumpeter,English,true
10238,Chersobius solus,Berger's Cape Tortoise,English,false
10238,Chersobius solus,Nama Padloper,English,false
10238,Chersobius solus,Nama Tortoise,English,false
10238,Chersobius solus,Homopode de Namibie,French,false
10238,Chersobius solus,Nama Dwarf Tortoise,English,true
21574,Marosatherina ladigesi,Celebes Rainbow,English,true
22726798,Oxypogon cyanolaemus,Blue-bearded Helmetcrest,English,true
22735457,Eriocnemis isabellae,Gorgeted Puffleg ,English,true
187891,Tor sinensis,Red Mahseer,English,true
182608,Enteromius bourdariei,Parmička sanaganská,Undetermined,false
60413,Enteromius choloensis,Silver Barb,English,true
182084,Enteromius collarti,Parmička Collartova,Undetermined,false
182351,Enteromius foutensis,Minnow,English,false
182351,Enteromius foutensis,Carp,English,true
182777,Enteromius eburneensis,Minnow,English,false
182777,Enteromius eburneensis,Carp,English,true
182865,Enteromius liberiensis,Carp,English,true
22687828,Coeligena orina,Glittering Starfrontlet ,English,true
22687417,Lepidopyga lilliae,Colibrí Ventrizafiro,Spanish; Castilian,false
22687417,Lepidopyga lilliae,Sapphire-bellied Hummingbird,English,true
22714047,Zosterops rotensis,Rota Bridled White-eye,English,false
22714047,Zosterops rotensis,Rota White-eye,English,true
22721873,Leucopeza semperi,Semper's Warbler,English,true
45092131,Crax pinima,Belem Curassow,English,true
195459,Mobula alfredi,Coastal Manta Ray,English,false
195459,Mobula alfredi,Inshore Manta Ray,English,false
195459,Mobula alfredi,Prince Alfred's Ray,English,false
195459,Mobula alfredi,Riifu-oniitomakiei,Japanese,false
195459,Mobula alfredi,Reef Manta Ray,English,true
22695189,Gyps africanus,Gyps africain,French,false
22695189,Gyps africanus,Vautour africain,French,false
22695189,Gyps africanus,White-backed Vulture,English,true
198921,Mobula birostris,Chevron Manta Ray,English,false
198921,Mobula birostris,Oceanic Manta Ray,English,false
198921,Mobula birostris,Pacific Manta Ray,English,false
198921,Mobula birostris,Pelagic Manta Ray,English,false
198921,Mobula birostris,Manta Cornuda,Spanish; Castilian,false
198921,Mobula birostris,Manta Diablo,Spanish; Castilian,false
198921,Mobula birostris,Manta Gigante,Spanish; Castilian,false
198921,Mobula birostris,Manta Raya,Spanish; Castilian,false
198921,Mobula birostris,Manta Voladora,Spanish; Castilian,false
198921,Mobula birostris,Oniitomakiei,Japanese,false
198921,Mobula birostris,Giant Manta Ray,English,true
45090397,Pauxi unicornis,Horned Curassow,English,true
22720863,Melamprosops phaeosoma,Black-faced Honeycreeper,English,false
22720863,Melamprosops phaeosoma,Po'o-uli,English,false
22720863,Melamprosops phaeosoma,Poo-uli,English,true
22720734,Psittirostra psittacea,'O'u,English,false
22720734,Psittirostra psittacea,Ou,English,true
22713719,Apalis fuscigularis,Taita Apalis,English,true
22732931,Pomarea mira,Ua Pou Monarch,English,true
15198,Sarasaeschna kunigamiensis,Okinawa-sarasa-yanma,Japanese,true
62290750,Charadrius obscurus,New Zealand Dotterel,English,false
62290750,Charadrius obscurus,Southern New Zealand Dotterel,English,false
62290750,Charadrius obscurus,Southern Red-breasted Plover,English,true
22692857,Pareudiastes silvestris,Makira Woodhen,English,false
22692857,Pareudiastes silvestris,San Cristobal Moorhen,English,false
22692857,Pareudiastes silvestris,San Cristobal Mountain Rail,English,false
22692857,Pareudiastes silvestris,Makira Moorhen,English,true
45090459,Pauxi koepckeae,Sira Curassow,English,true
182826,Enteromius sylvaticus,Krokiri-ikpokpo,Ijo languages,true
22707294,Symposiachrus boanensis,Black-chinned Monarch,English,true
22700827,Calyptura cristata,Kinglet Cotinga,English,false
22700827,Calyptura cristata,Kinglet Calyptura,English,true
22678525,Crax alberti,Blue-knobbed Curassow,English,false
22678525,Crax alberti,Pavón Piquiazul,Spanish; Castilian,false
22678525,Crax alberti,Blue-billed Curassow,English,true
22689055,Bubo scandiacus,Snowy Owl,English,true
22714282,Cleptornis marchei,Golden White-eye,English,true
127947407,Peruphasma schultei,Golden-Eyed Stick Insect,English,true
174131,Eutropis ashwamedhi,Ashwamedha Supple Skink,English,false
174131,Eutropis ashwamedhi,Ashwamedh Writhing Skink,English,true
22708740,Turdus helleri,Taita Thrush,English,true
22715592,Garrulax rufifrons,Rufous-fronted Laughingthrush,English,true
22708583,Myadestes palmeri,Small Kauai Thrush,English,false
22708583,Myadestes palmeri,Puaiohi,English,true
22724407,Myrmotherula snowi,Alagoas Antwren,English,true
22702393,Synallaxis kollari,Hoary-throated Spinetail,English,true
22720310,Crithagra concolor,Sao Tome Canary,English,false
22720310,Crithagra concolor,São Tomé Canary,English,false
22720310,Crithagra concolor,Sao Tome Goldfinch,English,false
22720310,Crithagra concolor,Sao Tomé Grosbeak,English,false
22720310,Crithagra concolor,São Tomé Grosbeak,English,false
22720310,Crithagra concolor,Grosbec de São Tomé,French,false
22720310,Crithagra concolor,Sao Tome Grosbeak,English,true
22701686,Cercomacra carbonaria,Rio Branco Antbird,English,true
103780156,Acrocephalus astrolabii,Mangareva Reed-warbler,English,true
22939,Vertigo moulinsiana,Desmoulin's Whorl Snail,English,true
12799,Margaritifera margaritifera,Freshwater Pearl Mussel,English,true
9918,Arabitragus jayakari,Wa’al Al ‘arabi,Arabic,false
9918,Arabitragus jayakari,Arabian Tahr,English,true
22680380,Aythya innotata,Fuligule de Madagascar,French,false
22680380,Aythya innotata,Madagascar Pochard,English,true
22724402,Cinclodes aricomae,Royal Cinclodes,English,true
18658,Pteralopex pulchra,Montane Monkey-faced Bat,English,true
12625,Macropus greyi,Toolache Wallaby,English,true
41008,Hippocampus comes,Ca ngua Den,Vietnamese,false
41008,Hippocampus comes,Kuda Laut Rimau,Malay,false
41008,Hippocampus comes,Kuro-kabayo,Waray,false
41008,Hippocampus comes,Ma Num Hang Plong,Thai,false
41008,Hippocampus comes,sa gasang/dagat,Cebuano,false
41008,Hippocampus comes,Undok-undok,Malay,false
41008,Hippocampus comes,Tiger Tail Seahorse,English,true
97217787,Cixius azomariae,Tree lacehopper,English,true
56856,Pristimantis phragmipleuron,Sugar Robber Frog,English,true
170517,Chelonoidis phantasticus,Tortuga Gigante de Fernandina,Spanish; Castilian,false
170517,Chelonoidis phantasticus,Fernandina Giant Tortoise,English,true
39879,Hylobates albibarbis,Bornean Agile Gibbon,English,false
39879,Hylobates albibarbis,Kelempiao,Indonesian,false
39879,Hylobates albibarbis,Bornean White-bearded Gibbon,English,true
15933,Pan troglodytes,Common Chimpanzee,English,false
15933,Pan troglodytes,Robust Chimpanzee,English,false
15933,Pan troglodytes,Chimpancé,Spanish; Castilian,false
15933,Pan troglodytes,Chimpanzé,French,false
15933,Pan troglodytes,Chimpanzee,English,true
22691030,Alopecoenas erythropterus,Polynesian Ground Dove,English,false
22691030,Alopecoenas erythropterus,Polynesian Ground-Dove,English,false
22691030,Alopecoenas erythropterus,Society Islands Ground-dove,English,false
22691030,Alopecoenas erythropterus,White-collared Ground-dove,English,false
22691030,Alopecoenas erythropterus,Polynesian Ground-dove,English,true
97218110,Cixius azopifajo,Tree hopper,English,true
22691890,Didunculus strigirostris,Manumea,Samoan,false
22691890,Didunculus strigirostris,Tooth-billed Pigeon,English,true
102731769,Cyrtodactylus sadleiri,Christmas Island Forest Gecko,English,false
102731769,Cyrtodactylus sadleiri,Sadleir's Bow-fingered Gecko,English,true
22689559,Aegotheles savesi,Enigmatic Owlet-Nightjar,English,false
22689559,Aegotheles savesi,New Caledonian Owlet-Nightjar,English,false
22689559,Aegotheles savesi,New Caledonian Owlet-nightjar,English,true
44192,Ctenosaura palearis,Guatemalan Black Iguana,English,false
44192,Ctenosaura palearis,Guatemalan Spiny-tailed Iguana,English,false
44192,Ctenosaura palearis,Garrobo del Motagua,Spanish; Castilian,false
44192,Ctenosaura palearis,Iguana de Órgano,Spanish; Castilian,false
44192,Ctenosaura palearis,Iguana de Tuno,Spanish; Castilian,false
44192,Ctenosaura palearis,Motagua Spiny-tailed Iguana,English,true
22692854,Pareudiastes pacificus,Samoan Moorhen,English,true
22691910,Neotis ludwigii,Outarde de Ludwig,French,false
22691910,Neotis ludwigii,Ludwig's Bustard,English,true
103734824,Petroica multicolor,Norfolk Island Robin,English,false
103734824,Petroica multicolor,Norfolk Robin,English,true
103771879,Artisornis moreaui,Long-billed Tailorbird,English,false
103771879,Artisornis moreaui,Long-billed Forest-warbler,English,true
22693690,Himantopus novaezelandiae,Kāki,Maori,false
22693690,Himantopus novaezelandiae,Black Stilt,English,true
22693962,Vanellus macropterus,Javanese Lapwing,English,false
22693962,Vanellus macropterus,Sunda Plover,English,false
22693962,Vanellus macropterus,Javan Lapwing,English,true
22696012,Pithecophaga jefferyi,Great Philippine Eagle,English,false
22696012,Pithecophaga jefferyi,Monkey-eating Eagle,English,false
22696012,Pithecophaga jefferyi,Aguila Comemonos,Spanish; Castilian,false
22696012,Pithecophaga jefferyi,Aguila Monera,Spanish; Castilian,false
22696012,Pithecophaga jefferyi,Philippine Eagle,English,true
22680384,Aythya baeri,Baer's Pochard,English,true
22693049,Pedionomus torquatus,Plains-wanderer,English,true
22682447,Anthracoceros montani,Sulu Hornbill,English,true
22684693,Charmosyna amabilis,Lori Gorgirrojo,Spanish; Castilian,false
22684693,Charmosyna amabilis,Red-throated Lorikeet,English,true
22705959,Corvus kubaryi,Guam Crow,English,false
22705959,Corvus kubaryi,Mariana Crow,English,true
22683499,Todiramphus gambieri,Mangareva Kingfisher,English,false
22683499,Todiramphus gambieri,Niau Kingfisher,English,false
22683499,Todiramphus gambieri,Koteuteu,Tahitian,false
22683499,Todiramphus gambieri,Tuamotu Kingfisher,English,true
22708835,Turdus ravidus,Grand Cayman Thrush,English,true
18220,Procambarus angustatus,Sandhills Crayfish,English,true
6623,Dionda diaboli,Carpa Diabla,Spanish; Castilian,false
6623,Dionda diaboli,Devil's River Minnow,English,true
22685245,Strigops habroptila,Owl Parrot,English,false
22685245,Strigops habroptila,Cacapo,Spanish; Castilian,false
22685245,Strigops habroptila,Kakapo,English,true
22710912,Leucopsar rothschildi,Bali Starling,English,false
22710912,Leucopsar rothschildi,Rothschild's Mynah,English,false
22710912,Leucopsar rothschildi,Rothschild's Starling,English,false
22710912,Leucopsar rothschildi,White Starling,English,false
22710912,Leucopsar rothschildi,Estornino de Rothschild,Spanish; Castilian,false
22710912,Leucopsar rothschildi,Miná de Rothschild,Spanish; Castilian,false
22710912,Leucopsar rothschildi,Bali Myna,English,true
22736498,Psittacus timneh,Timneh Parrot,English,true
22724813,Psittacus erithacus,Grey Parrot,English,true
22713436,Cisticola aberdare,Cisticole des Aberdares,French,false
22713436,Cisticola aberdare,Aberdare Cisticola,English,true
22692129,Bugeranus carunculatus,Grue caronculée,French,false
22692129,Bugeranus carunculatus,Grulla Carunculada,Spanish; Castilian,false
22692129,Bugeranus carunculatus,Grulla Zarzo,Spanish; Castilian,false
22692129,Bugeranus carunculatus,Wattled Crane,English,true
22692966,Mesitornis unicolor,Brown Roatelo,English,false
22692966,Mesitornis unicolor,Mésite unicolore,French,false
22692966,Mesitornis unicolor,Brown Mesite,English,true
22692949,Mesitornis variegatus,White-breasted Roatelo,English,false
22692949,Mesitornis variegatus,Mésite variée,French,false
