internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
156067,Tarraconia rolani,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Tarraconia,rolani,,,,,"Ramos, Arconada &amp; Moreno, 2000",
15885,Palaemonetes antrorum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Palaemonetes,antrorum,,,,,"Benedict, 1896",
15886,Palaemonetes cummingi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Palaemonetes,cummingi,,,,,"Chace, 1954",
15887,Palaemonias alabamae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Palaemonias,alabamae,,,,,"Smalley, 1961",
15888,Palaemonias ganteri,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Palaemonias,ganteri,,,,,"Hay, 1902",
15891,Palaina albata,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,albata,,,,,"(Beddome, 1889)",
15896,Palaina moussoni,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,moussoni,,,,,"(Crosse, 1866)",
15898,Palaina patula,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,patula,,,,,"(Crosse, 1866)",
15899,Palaina platycheilus,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,platycheilus,,,,,"(Beddome, 1889)",
15900,Palaina pupa,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,pupa,,,,,"(Semper, 1866)",
15902,Palaina rubella,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,rubella,,,,,"(Beddome, 1889)",
15904,Palaina strigata,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,strigata,,,,,"(Crosse, 1866)",
15905,Palaina striolata,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,striolata,,,,,"(Crosse, 1866)",
15907,Palaina wilsoni,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Palaina,wilsoni,,,,,"Semper, 1866",
15923,Palline notera,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Palline,notera,,,,,"Solem, 1983",
16287,Partula emersoni,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Partula,emersoni,,,,,"Pilsbry, 1913",
16289,Partula guamensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Partula,guamensis,,,,,"Pfeiffer, 1846",
162917,Opisthoteuthis mero,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,mero,,,,,"O’Shea, 1999","<span style=""font-style: italic;""><br/></span>"
163141,Opisthoteuthis massyae,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,massyae,,,,,"(Grimpe, 1920)","<span style=""font-style: italic;""></span>The holotype of this species was originally identified as <span style=""font-style: italic;"">Cirroteuthis umbellata</span>. Grimpe recognised it as a new species and erected <span style=""font-style: italic;"">Cirroteuthopsis massyae</span> to accommodate it. Villanueva <span style=""font-style: italic;"">et al</span>. (2002) placed it in <span style=""font-style: italic;"">Opisthoteuthis</span>.<br/><br/><br/><p><br/><a href=""/accessory/Cirroteuthis_muelleri_Description_Continued?acc_id=1495""></a></p> <p><br/></p>"
163144,Opisthoteuthis chathamensis,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,chathamensis,,,,,"O’Shea, 1999",
163337,Cirroctopus hochbergi,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,CIRROCTOPODIDAE,Cirroctopus,hochbergi,,,,,"O’Shea, 1999","This species was described as <span style=""font-style: italic;"">Cirroctopus hochbergi</span> O'Shea 1999 from off New Zealand (Type locality 39 58.9'S, 178 14.27'E, 800-1070 m). It is most similar to <span style=""font-style: italic;"">Cirroctopus mawsoni</span>,<span style=""font-style: italic;""> </span>but<span style=""font-style: italic;""> </span><em><strong></strong></em>a few characters separate it and it is 'strongly allopatric' (O'Shea 1999).<span style=""font-style: italic;""></span>"
163448,Cycloderma aubryi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Cycloderma,aubryi,,,,,"(Duméril, 1856)",
163823,Brachygonia ophelia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Brachygonia,ophelia,,,,,"Ris, 1910",
164598,Alsophylax laevis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Alsophylax,laevis,,,,,"Nikolsky, 1907",
16479,Pegias fabula,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pegias,fabula,,,,,"I. Lea, 1838",
164808,Islamia pseudorientalica,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Islamia,pseudorientalica,,,,,"Radoman, 1973",
164815,Leguminaia saulcyi,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Leguminaia,saulcyi,,,,,"(Bourguignat, 1852)","<p><span lang=""EN-US"">Although <em>Leguminaia </em>is here treated as a unionid genus, other authors (e.g. Modell ,1964) placed it among the Margaritiferidae. Molecular studies are still needed for better clarification. The study of a living population with the aid of molecular characterization would greatly enhance our understanding of this poorly known and rare species.</p>"
164816,Margaritifera homsensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,MARGARITIFERIDAE,Margaritifera,homsensis,,,,,"(Lea, 1864)","<p><span lang=""EN-US"">The classification of the family margaritiferidae is contentious (Graf and Cummings 2007) having been recently treated from three different perspectives: a) Smith (2001) divided the species of the family among <em>Margaritifera</em>, <em>Margaritanopsis </em>and <em>Pseudunio </em>based mainly on hinge and ctenidia morphology, and placing this species in genus <em>Pseudunio</em>; b) Bogatov <em>et al</em>. (2003) based on the comparatory, tipological method and c) Huff <em>et al</em>. (2004) based on a molecular phylogenetic analysis.</p>  <p><span lang=""EN-US"">Over the last century s<span lang=""EN-US"">everal subsequent studies (Modell 1964, Haas 1969, Schutt 1983, Kinzelbach and Roth 1984, Kinzelbach 1987, Schutt 1987, Nesemann 1993, Falkner 1994) have variously considered <em>M. homsensis</em> to be a <em>Potomida </em>(Unionidae), <em>Pseudunio</em>, <em>Margaritana</em>, or <em>Margaritifera </em>(Margaritiferidae).<span lang=""EN-US""> However the presence of mantle-attachment scars on the inner surface of the shell are identical in morphology to those of other margaritiferid species and indicates that <em>M. homsensis</em> sensu lato is properly assigned to the Margaritiferidae (Smith <em>et al</em>. 2001). Additionally and although Huff <em>et al</em>. 2004 had not analysed this species, he suggested that simply assigning all Margaritiferidae to the <em>Margaritifera </em>genus might be a reasonable solution. The discovery and study of a living population of<em> M. homsensis</em> with the aid of molecular characterization would greatly enhance our understanding of this poorly known and rare species.</span></span></p>"
164841,Anodonta pseudodopsis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Anodonta,pseudodopsis,,,,,"Locard, 1883","<span lang=""EN-US"">The genus of the species has changed from Gabillotia to Anodonta over the past decades depending on the author (e.g. Modell 1951; Falkner 1994) but most recent authors consider the species as belonging to the genus Anodonta (Graf, 2007; Bogan 2010). Further molecular studies are needed to enlighten the phylogenetic relationships of this species"
164855,Pseudamnicola solitaria,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pseudamnicola,solitaria,,,,,"Tchernov, 1971",
164861,Gyraulus bekaensis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Gyraulus,bekaensis,,,,,"(Gloer &amp; Bossneck, 2007)",
164875,Heleobia galilaea,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,COCHLIOPIDAE,Heleobia,galilaea,,,,,"(Preston, 1913)","Schütt (1991) considered this species to be in the genus <span style=""font-style: italic;"">Semisalsa</span> rather than <span style=""font-style: italic;"">Heleobia</span>."
164888,Stagnicola kayseris,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,kayseris,,,,,"Gloer &amp; Yildirim, 2007","This species looks superficially similar to <em>Stagnicola corvus</em>, however, there are anatomical differences between the two species (Gloer and Yildrim 2006)."
164889,Boophis baetkei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,baetkei,,,,,"Köhler, Glaw &amp; Vences, 2008",
166035,Leptobotia elongata,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Leptobotia,elongata,,,,,"(Bleeker, 1870)",<strong><br/></strong>
166043,Luciocyprinus langsoni,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Luciocyprinus,langsoni,,,,,"Vaillant, 1904","<br/><span class=""slabel""><span><span class=""slabel""><span></span></span>"
166137,Carassius cuvieri,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Carassius,cuvieri,,,,,"Temminck &amp; Schlegel, 1846",
166184,Anguilla japonica,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,ANGUILLIDAE,Anguilla,japonica,,,,,"Temminck &amp; Schlegel, 1846","<p><p>Silfvergrip (2009) described the diagnostic features of <em>A. japonica</em> greater than 200 mm total length (TL). These include a plain colouration, with no distinct markings, and a total number of vertebrae between 112–119. Dorsal fin anterior margin is 8.5–9.5% of TL, in advance of anus. The mouth is small, about one fourth of head length, and distance from anus to end of tail is 5.6–6.0 times longer than distance from anus to dorsal fin insertion.&#160;</span></p></p>"
168195,Samoana burchi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Samoana,burchi,,,,,"Kondo, 1973","High altitude species in the wild misidentified as <span style=""font-style: italic;"">S. attenuata</span> but recently reclassified as <span style=""font-style: italic;"">S. burchi</span> after molecular analysis (O'Foighil pers. comm.)"
168449,Gymnostomus horai,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Gymnostomus,horai,,,,,"(Bănărescu, 1986)","<em>Gymnostomus horai</em> was described as <em>Crossocheilus horai</em> by Bănărescu (1986) from Inle Lake in central Myanmar. The species was considered to belong to the genus <em>Cirrhinus</em> by Roberts (1997) and as the name <em>Cirrhinus horai</em> has already been used by Lakshmanan (1966), Roberts (1997) proposed <em>Cirrhinus lu</em> as a replacement name for this species. However, Kottelat (2003) showed that the definition of <em>Cirrhinus</em> as used by Roberts (1997) is erroneous and the species that Roberts (1997) assign to <em>Cirrhinus</em> is congeneric with species of <em>Henicorhynchus</em> Smith, 1945. Furthermore, Kottelat (2003) indicated that the correct generic name for this genus should be <em>Gymnostomus</em> Heckel, 1843."
169366,Tlaloc hildebrandi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,PROFUNDULIDAE,Tlaloc,hildebrandi,,,,,"(Miller, 1950)",
169367,Vieja hartwegi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Vieja,hartwegi,,,,,"(Taylor &amp; Miller, 1980)",The species was recently redescribed (Gómez-González <em>et al.&#160;</em>2018).
169372,Allotoca diazi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allotoca,diazi,,,,,"(Meek, 1902)","Seth E. Meek collected the types of this species together with Frank E. Lutz in 1901 from the Pátzcuaro lake, other specimens from the Zirahuén lake (now regarded as a separate species, <em>Allotoca meeki</em>). Meek's collection of <em>Zoogoneticus miniatus</em> from the Lago de Chalco, Valle de México, had been identified as <em>diazi</em>&#160;with the reason for Meek describing it as a separate species originating in a mistake with the location (Álvarez del Villar and Narrasco 1957). Finally fish collected from the vicinity of Uruapán and regarded as <em>diazi</em> by Hubbs and Turner (1939), have later on been identified as separate species and described as&#160;<em>Allotoca catarinae</em>. The Pátzcuaro Allotoca is therefore restricted to the endorheic Lago de Pátzcuaro basin with no recognized subpopulations."
169387,Chirostoma promelas,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,promelas,,,,,"Jordan &amp; Snyder, 1899",
169391,Chirostoma attenuatum,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,attenuatum,,,,,"Meek, 1902",
169395,Zoogoneticus tequila,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Zoogoneticus,tequila,,,,,"Webb &amp; Miller, 1998","The Holotype of this species was taken by Miller and Greenbank in 1955 from the area east of Teuchitlán, Río Teuchitlán, but regarded as <em>Zoogoneticus quitzeoensis</em>. Two female Paratypes go back to this collection as well. Other Paratypes were several aquarium-reared descendants of wild caught fish collected by Lambert <em>et al.</em> in 1990, who named the fish provisorily <em>Zoogoneticus</em> sp. Finally in 1998, Webb and Miller described the species as <em>Zoogoneticus tequila</em>. As known only from the type location, the Río Teuchitlán, no subpopulations are distinguished."
169397,Herichthys steindachneri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Herichthys,steindachneri,,,,,"(Jordan &amp; Snyder, 1899)",
169514,Mastacembelus oatesii,ANIMALIA,CHORDATA,SYNBRANCHIFORMES,ACTINOPTERYGII,MASTACEMBELIDAE,Mastacembelus,oatesii,,,,,"Boulenger, 1893",
169536,Schistura spiesi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Schistura,spiesi,,,,,"Vidthayanon &amp; Kottelat, 2003",
169893,Oligodon meyerinkii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,meyerinkii,,,,,"(Steindachner, 1891)",
169975,Palinurus elephas,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALINURIDAE,Palinurus,elephas,,,,,"(Fabricius, 1787)",
170161,Cheimerius matsubarai,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Cheimerius,matsubarai,,,,,"Akazaki, 1962",
170173,Acanthopagrus vagus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Acanthopagrus,vagus,,,,,"Peters, 1852",<em>Acanthopagrus vagus</em> was previously confused with<em> A. berda</em> (Forsskål 1775) in South Africa (Heemstra and Heemstra 2004). This species was recently separated as a separate species from <em>A. berda</em> (Iwatsuki and Heemstra 2010).
170183,Chrysoblephus cristiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Chrysoblephus,cristiceps,,,,,"(Valenciennes, 1830)",
170184,Polysteganus praeorbitalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Polysteganus,praeorbitalis,,,,,"(Günther, 1859)",
170199,Acanthopagrus sivicolus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Acanthopagrus,sivicolus,,,,,"Akazaki, 1962","This may be a subpopulation of <span style=""font-style: italic;"">Acanthopagrus schlegelli</span> (Y. Iwatsuki pers. comm. 2009). Mitochondrial DNA analyses based on cytochrome b gene sequences did not distinguish individuals of <em>A. schlegelii </em>and <em>A. sivicolus</em>, reflecting either historical introgression or recent speciation and incomplete sorting of their mitochondrial lineages (Hsu <em>et al.&#160;</em>2011). Pending further taxonomic work, <em>A. sivicolus </em>is here regarded as a distinct species."
170204,Cymatoceps nasutus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Cymatoceps,nasutus,,,,,"(Castelnau, 1861)",
170206,Polysteganus undulosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Polysteganus,undulosus,,,,,"(Regan, 1908)",
170225,Rhabdosargus globiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Rhabdosargus,globiceps,,,,,"(Valenciennes, 1830)",
170245,Dentex dentex,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Dentex,dentex,,,,,(Linnaeus 1758),Genetic analysis of the geographical partitioning revealed that this species showed an Atlantic-Mediterranean partitioning (Patarnello <em>et al.</em> 2007) indicating that exchanges between subpopulations are reduced and may limit rescue effects from migration and dispersal from other subpopulations to compensate for impacts of direct exploitation.
170247,Petrus rupestris,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Petrus,rupestris,,,,,"(Valenciennes, 1830)",
170256,Chrysoblephus gibbiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Chrysoblephus,gibbiceps,,,,,"(Valenciennes, 1830)",
17026,Phocarctos hookeri,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Phocarctos,hookeri,,,,,"(Gray, 1844)",<p>The taxonomy of sea lions in New Zealand (<em>Phocarctos</em>) and Australia (<em>Neophoca</em>) was confused until it was resolved in a paper by King (1960).<br/></p>
170526,Pelochelys signifera,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Pelochelys,signifera,,,,,"Webb, 2003","In the past, specimens of softshell turtles collected from New Guinea were all originally assigned to what was considered to be a widespread Australasian species,&#160;<em>Pelochelys bibroni&#160;</em>(Owen 1853)<em>,</em>&#160;until Rhodin <em>et al</em>. (1993) and Webb (1995) defined&#160;<em>P.&#160;bibroni</em>&#160;as being restricted to southern New Guinea, and separate from the previously described&#160;<em>P. cantorii</em>&#160;(Gray 1864) in the rest of Asia and northern New <a style=""mso-comment-reference: PPvD_1;mso-comment-date:20180407T1059"">Guinea</a>. Subsequently, Webb (2003) described the northern New Guinea softshell as the new species&#160;<em>Pelochelys signifera</em>. This taxonomy has been accepted since then (TTWG 2017).&#160;<em>Pelochelys signifera</em>&#160;was described largely based on characteristics of a juvenile specimen and coloration and texturing of the carapace to distinguish it from&#160;<em>P. cantorii</em>. No geographic variation has been reported within the species' range and no subspecies have been named. Phylogenetic relationships with&#160;<em>P. cantorii</em>&#160;and&#160;<em>P. bibroni</em>&#160;warrant further investigation."
